topic_id,type,stem,is_active,explanation_eli5,explanation_l1_points,explanation_points_by_option,explanation_l2,options,correct_answer,created_at,updated_at
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,A 29-year-old woman at 20 weeks’ gestation has macrocytosis and low folate is suspected. Which is the most appropriate test to diagnose folate deficiency?,True,A simple blood test for folate in the serum tells you if folate is low. Other tests are either invasive or not specific.,[],"{""0"": [""Bone marrow is invasive and not needed to diagnose folate deficiency.""], ""1"": [""B12 level assesses cobalamin, not folate deficiency.""], ""2"": [""Homocysteine is non-specific and rises in both folate and B12 deficiency.""], ""3"": [""Serum folate is the recommended first-line test to diagnose folate deficiency in UK practice.""], ""4"": [""Red cell folate is not routinely recommended and can be misleading; serum folate is preferred.""]}","For suspected folate deficiency, serum folate is the first-line diagnostic test in UK laboratories. Homocysteine lacks specificity and is not required routinely. Red cell folate is no longer routinely used as it has analytical limitations and can be affected by B12 status. Pregnancy increases folate demand, but serum testing remains appropriate.","[""Bone marrow aspirate"", ""Serum vitamin B12"", ""Homocysteine only"", ""Serum folate"", ""Red cell folate""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,"A 30-year-old woman has chronic diarrhoea, weight loss, mouth ulcers and macrocytosis. Coeliac disease is suspected. What is the most appropriate initial investigation?",True,"Start with a blood test for coeliac antibodies and check total IgA. If positive, then do a gut biopsy to confirm.",[],"{""0"": [""Contrast studies do not diagnose coeliac disease.""], ""1"": [""HLA typing has high negative predictive value but is not an initial diagnostic test.""], ""2"": [""Faecal calprotectin screens for gut inflammation (e.g., IBD), not coeliac disease.""], ""3"": [""IgA tissue transglutaminase with total IgA is the recommended initial screening test for coeliac disease.""], ""4"": [""Biopsy is usually performed after positive serology; it is not the first step in primary care.""]}",Coeliac disease screening starts with serology: IgA tissue transglutaminase plus a total IgA to exclude IgA deficiency. Positive results prompt referral for duodenal biopsy to confirm diagnosis while on a gluten-containing diet. HLA typing is useful to exclude disease but is not first-line. This approach aligns with NICE NG20.,"[""Upper GI contrast study"", ""HLA-DQ2/DQ8 typing"", ""Faecal calprotectin"", ""IgA tissue transglutaminase with total IgA"", ""Duodenal biopsy without blood tests""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,"A 9-month-old exclusively breastfed infant of a vegan mother presents with failure to thrive, hypotonia and pallor. FBC shows macrocytosis. What is the most appropriate immediate management?",True,The baby needs B12 injections now to protect the brain. Help the mother start B12 in her diet or supplements too.,[],"{""0"": [""Thiamine treats Wernicke’s risk, not B12 deficiency in infants.""], ""1"": [""Transfusion is reserved for haemodynamic compromise or severe symptomatic anaemia, not first-line here.""], ""2"": [""Give the infant intramuscular hydroxocobalamin urgently and ensure the vegan mother gets B12 advice/supplementation.""], ""3"": [""A multivitamin syrup alone will not correct significant B12 deficiency or neurological risk.""], ""4"": [""Folic acid does not treat B12 deficiency and may worsen neurological injury if given alone.""]}","An exclusively breastfed infant of a vegan mother is at high risk of severe B12 deficiency with neurological involvement. Immediate intramuscular hydroxocobalamin is required to prevent irreversible neurodevelopmental harm, and maternal diet/supplementation must be addressed (BNFc/BNF). Transfusion is only for severe, unstable anaemia. Folate or multivitamins alone are inadequate and potentially harmful if B12 deficiency is uncorrected.","[""Intravenous thiamine"", ""Urgent blood transfusion"", ""Intramuscular hydroxocobalamin and dietary advice to the mother"", ""Oral multivitamin syrup only"", ""Oral folic acid""]",2,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,"A 64-year-old man presents with fatigue, recurrent infections, easy bruising and numb feet. FBC: Hb 78 g/L, WCC 2.8 x10^9/L, platelets 110 x10^9/L, MCV 115 fL. Which deficiency most likely explains this picture?",True,"Low vitamin B12 makes big, weak blood cells and damages nerves. That explains the low counts and numb feet here.",[],"{""0"": [""Folate deficiency causes macrocytosis and cytopenias but does not cause peripheral neuropathy like numb feet.""], ""1"": [""Copper deficiency can cause cytopenias and myeloneuropathy but is less common and the classic triad here fits vitamin B12 deficiency better.""], ""2"": [""Vitamin B12 deficiency causes megaloblastic anaemia with pancytopenia and neurological deficits such as peripheral neuropathy.""], ""3"": [""Vitamin C deficiency causes scurvy with bleeding and poor wound healing, not macrocytosis and neuropathy.""], ""4"": [""Iron deficiency causes microcytic anaemia and typically does not produce neuropathy or pancytopenia.""]}","This is a macrocytic anaemia (MCV 115 fL) with pancytopenia and neurological symptoms, which is classic for vitamin B12 deficiency. Folate deficiency can cause megaloblastic anaemia and sometimes pancytopenia, but it does not cause neuropathy. Iron deficiency causes microcytosis, and vitamin C deficiency presents with scurvy features rather than macrocytosis. Copper deficiency can mimic B12 deficiency but is less likely in this typical presentation. In UK practice, always check B12 when macrocytosis and neurological signs are present (NICE CKS: Anaemia – B12 and folate deficiency).","[""Folate deficiency"", ""Copper deficiency"", ""Vitamin B12 deficiency"", ""Vitamin C deficiency"", ""Iron deficiency""]",2,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,A 57-year-old woman starts treatment for pernicious anaemia. Which parameter is expected to rise within a week and indicates response to therapy?,True,The first sign the treatment is working is lots of new baby red cells appearing within a week. The full blood count takes weeks to fully recover.,[],"{""0"": [""MCV does not normalise within 48 hours; it lags behind haemoglobin recovery and takes weeks.""], ""1"": [""Platelets usually rise as marrow function recovers, not fall, after B12 treatment.""], ""2"": [""Bilirubin typically falls as ineffective erythropoiesis and haemolysis resolve with treatment.""], ""3"": [""Reticulocyte count rises within 3–7 days, peaking at about 1 week, indicating marrow response to B12.""], ""4"": [""Haemoglobin does not normalise within 48 hours; it improves over weeks (often 6–8 weeks).""]}","After starting vitamin B12 for pernicious anaemia, the earliest marker of response is a reticulocyte rise at about day 3–5, peaking around 1 week. Haemoglobin then increases steadily and may normalise over 6–8 weeks, with MCV normalising later. Platelets and neutrophils often increase if cytopenic at baseline. Bilirubin and LDH typically fall as ineffective erythropoiesis and haemolysis resolve. Monitor clinical response and bloods accordingly (BNF/NICE CKS).","[""MCV normalises within 48 hours"", ""Platelet count falls within 1 week"", ""Serum bilirubin rises over 2 weeks"", ""Reticulocyte count increase within 1 week"", ""Haemoglobin normalises within 48 hours""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,"A 70-year-old man with ischaemic heart disease presents with chest tightness and severe breathlessness. Hb is 52 g/L, MCV 112 fL. He is tachycardic at 112 bpm. What is the most appropriate immediate management?",True,"He is dangerously low on blood and has heart problems, so he needs a blood transfusion now and B12 treatment. Tests can come later after he is stabilised.",[],"{""0"": [""Discharging a severely anaemic, symptomatic patient with oral B12 is unsafe and inadequate.""], ""1"": [""Outpatient review is inappropriate in life-threatening anaemia with cardiac symptoms.""], ""2"": [""Folinic acid is used for methotrexate toxicity, not for immediate management of severe B12-related anaemia with ischaemia.""], ""3"": [""Severe symptomatic anaemia in ischaemic heart disease warrants urgent red cell transfusion with monitoring, alongside starting B12 replacement.""], ""4"": [""Endoscopy may be needed later for aetiology, but it is not the immediate priority in unstable severe anaemia with cardiac strain.""]}","With Hb 52 g/L, tachycardia, and ischaemic symptoms, this patient needs urgent stabilisation. NICE NG24 (Blood transfusion) supports transfusion at very low Hb and at higher thresholds in cardiovascular disease; here transfusion with monitoring is indicated. Vitamin B12 therapy should be started to address the underlying macrocytic anaemia and prevent neurological complications. Folinic acid is reserved for folate rescue in methotrexate toxicity, not for B12 deficiency. Definitive investigations can follow once stabilised.","[""Start oral cyanocobalamin and discharge"", ""Arrange outpatient haematology review"", ""Give folinic acid"", ""Transfuse packed red cells with cardiac monitoring and start vitamin B12 therapy"", ""Arrange urgent upper GI endoscopy""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,A 50-year-old man has an incidental finding of elevated homocysteine on cardiovascular risk work-up. Vitamin B12 and methylmalonic acid are normal. Which treatment is most appropriate?,True,High homocysteine here is most likely from low folate. Giving folic acid tablets fixes the problem.,[],"{""0"": [""Elevated homocysteine with normal B12 and MMA points to folate deficiency, which should be treated.""], ""1"": [""Vitamin B6 alone does not correct homocysteine when folate deficiency is the likely cause.""], ""2"": [""Folinic acid rescue is for antifolate toxicity (e.g., methotrexate), not routine hyperhomocysteinaemia.""], ""3"": [""B12 replacement is not indicated as B12 and methylmalonic acid are normal.""], ""4"": [""Folic acid 5 mg daily treats folate deficiency, the most likely cause of isolated high homocysteine here.""]}","Homocysteine rises in folate and vitamin B12 deficiencies; methylmalonic acid is specific for B12 deficiency and is normal here, making folate deficiency most likely. Treat suspected folate deficiency with folic acid 5 mg daily (BNF standard dosing). Vitamin B6 is not sufficient when folate is low. There is no indication for B12 injections with normal B12 and MMA. While lowering homocysteine has uncertain cardiovascular outcome benefits, correcting deficiency is appropriate.","[""No treatment is required"", ""Vitamin B6 supplementation only"", ""Leucovorin (folinic acid) rescue"", ""Vitamin B12 intramuscular replacement"", ""Folic acid 5 mg daily""]",4,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,"A 59-year-old man with unsteady gait has distal loss of vibration and proprioception, a positive Romberg sign and brisk reflexes. Which neural pathway is primarily affected?",True,The back part of the spinal cord that senses position and vibration is damaged. That makes balance poor and reflexes can be brisk.,[],"{""0"": [""Spinothalamic tracts carry pain and temperature, not vibration and proprioception.""], ""1"": [""The dorsal column–medial lemniscus pathway carries vibration and proprioception, explaining the Romberg sign and sensory loss.""], ""2"": [""Vestibulospinal tracts are involved in posture and balance reflexes, not distal vibration/proprioception loss.""], ""3"": [""Lateral corticospinal tracts produce UMN signs (e.g., brisk reflexes) but do not explain the sensory deficits described.""], ""4"": [""Anterior horn cells cause lower motor neuron signs, not dorsal column sensory loss.""]}","Loss of vibration and proprioception with a positive Romberg sign localises to the dorsal column–medial lemniscus pathway. Brisk reflexes suggest concomitant corticospinal involvement, as seen in subacute combined degeneration from B12 deficiency, but the primary sensory deficit is dorsal column. Spinothalamic tracts mediate pain and temperature, which are intact here. Vestibulospinal pathways and anterior horn cells do not account for the described findings.","[""Spinothalamic tracts"", ""Dorsal column–medial lemniscus pathway"", ""Vestibulospinal tracts"", ""Lateral corticospinal tracts"", ""Anterior horn cells""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,A 36-year-old woman on long-term antibiotic prophylaxis for recurrent UTIs develops macrocytosis and low serum folate. Which medication is the most likely cause?,True,"Trimethoprim blocks folate in the body, so red blood cells become big. The other drugs don’t do this.",[],"{""0"": [""Trimethoprim inhibits dihydrofolate reductase, reducing folate and causing macrocytosis.""], ""1"": [""Omeprazole may affect B12 absorption, not typically folate deficiency.""], ""2"": [""Levothyroxine does not cause folate deficiency or macrocytosis.""], ""3"": [""Metformin is associated with vitamin B12 deficiency, not folate deficiency.""], ""4"": [""Atorvastatin is not associated with macrocytosis or folate deficiency.""]}","Trimethoprim is an antifolate that inhibits dihydrofolate reductase, impairing folate metabolism and potentially causing low serum folate and macrocytosis, especially with prolonged use. PPIs (e.g., omeprazole) and metformin are linked to vitamin B12 deficiency rather than folate deficiency. Thyroxine and statins are not causes of megaloblastic changes. In patients on long-term trimethoprim with macrocytosis, consider folate status and review need for prophylaxis.","[""Trimethoprim"", ""Omeprazole"", ""Levothyroxine"", ""Metformin"", ""Atorvastatin""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,A 40-year-old vegan man has low serum vitamin B12 with no neurological symptoms and no evidence of malabsorption. What is the most appropriate long-term management?,True,"If B12 is low because of diet, daily B12 tablets and diet changes are enough. Injections are for people who can’t absorb B12 or have nerve problems.",[],"{""0"": [""Intravenous B12 is not required; B12 is given orally or intramuscularly depending on cause.""], ""1"": [""Folic acid alone will not correct vitamin B12 deficiency and may worsen unrecognised neurological problems.""], ""2"": [""Intramuscular hydroxocobalamin is for malabsorption/pernicious anaemia or neurological involvement, not simple dietary deficiency.""], ""3"": [""Low B12 should be treated to prevent anaemia and neurological complications, even if asymptomatic.""], ""4"": [""Diet-related B12 deficiency is best managed with daily oral cyanocobalamin and dietary advice if absorption is normal.""]}","For dietary vitamin B12 deficiency with normal absorption and no neurological features, oral cyanocobalamin is effective and convenient, alongside advice on fortified foods or supplements (NICE CKS: Anaemia – B12 and folate deficiency). Intramuscular hydroxocobalamin is preferred for pernicious anaemia, malabsorption, or neurological involvement. Folic acid does not treat B12 deficiency and can mask haematological signs while allowing neurological damage. IV B12 is not indicated.","[""Intravenous vitamin B12 infusions monthly"", ""Folic acid 400 micrograms daily only"", ""Intramuscular hydroxocobalamin every 6 months for life"", ""No treatment needed if asymptomatic"", ""Oral cyanocobalamin daily plus dietary advice""]",4,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,A 62-year-old woman with macrocytosis was started on folic acid in primary care. Three weeks later she develops worsening numbness in her hands and feet. What is the most likely explanation?,True,Giving folate without fixing low B12 can make nerve damage get worse. That is why doctors check and treat B12 first.,[],"{""0"": [""Thiamine deficiency causes Wernicke–Korsakoff or neuropathy but is not triggered by folic acid therapy.""], ""1"": [""Copper deficiency can cause myeloneuropathy but does not explain deterioration after starting folate.""], ""2"": [""Folic acid can improve anaemia while allowing unrecognised B12 deficiency to worsen neurologically.""], ""3"": [""Nitrous oxide can inactivate B12, but there is no exposure history and timing fits folate-only treatment unmasking B12 deficiency.""], ""4"": [""Folic acid allergy would not selectively cause progressive peripheral neuropathy.""]}","Treating macrocytosis with folic acid alone can correct the anaemia but worsen or unmask neurological damage from concurrent vitamin B12 deficiency. Hence, B12 status should always be checked and B12 replaced first if deficient (BNF/NICE CKS). Copper and thiamine deficiencies are less consistent with this temporal relationship. Nitrous oxide can cause B12-related myelopathy but is not suggested here. This clinical pattern is classic teaching regarding folate-alone therapy.","[""Thiamine deficiency"", ""Copper deficiency"", ""Unrecognised concurrent vitamin B12 deficiency"", ""Nitrous oxide exposure"", ""Folic acid allergy""]",2,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,"A 45-year-old man adopts a strict vegan diet and asks about vitamin B12. Assuming normal absorption and no supplementation, approximately how long do body stores of vitamin B12 last before deficiency typically develops?",True,"Your body keeps a big reserve of B12. Without any intake, it usually takes about 3–4 years to run out.",[],"{""0"": [""Body stores of B12 are large and do not deplete within weeks.""], ""1"": [""B12 stores last years, not just a few months, in those with normal absorption.""], ""2"": [""Ten to twelve years overestimates typical liver B12 stores.""], ""3"": [""A new vegan is not immediately deficient; stores persist for years.""], ""4"": [""Vitamin B12 stores usually last around 3–4 years before deficiency develops without intake.""]}","Vitamin B12 is stored in the liver in substantial amounts, so deficiency typically develops only after years of inadequate intake. In vegans without supplementation and with normal absorption, stores usually last around 3–4 years. Earlier options (weeks to months) are too short, while a decade is longer than typical. Hence, counselling should include regular B12-fortified foods or supplements to prevent future deficiency.","[""2–4 weeks"", ""2–3 months"", ""10–12 years"", ""Already deficient"", ""3–4 years""]",4,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c51bc834-bda5-4fd4-b755-2d7f70733502,MCQ,A 33-year-old woman with Crohn’s disease undergoes a jejunal resection and later develops macrocytic anaemia due to folate deficiency. Where is folate primarily absorbed?,True,"Folate is absorbed mostly in the jejunum, the middle part of the small intestine. Removing this part can cause folate deficiency.",[],"{""0"": [""Folate is primarily absorbed in the jejunum, so resection here predisposes to folate deficiency.""], ""1"": [""The duodenum is not the main site for folate absorption.""], ""2"": [""The ileum primarily absorbs vitamin B12 (with intrinsic factor), not folate.""], ""3"": [""The colon does not significantly absorb folate.""], ""4"": [""The stomach is not the primary site of folate absorption.""]}","Folate absorption occurs mainly in the proximal small intestine, especially the jejunum. Therefore, jejunal disease or resection can lead to folate deficiency and macrocytic anaemia. In contrast, the terminal ileum is the key site for vitamin B12 absorption (bound to intrinsic factor). Understanding these sites helps anticipate deficiencies after segmental resections in Crohn’s disease.","[""Jejunum"", ""Duodenum"", ""Ileum"", ""Colon"", ""Stomach""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c33fed7a-3728-4ab1-90b6-09d6ba2e817e,MCQ,"A 28-year-old man presents with 3 months of epigastric burning pain that is worse when hungry and improves after eating. He takes ibuprofen occasionally for headaches. He has no weight loss, dysphagia, vomiting, or GI bleeding. Examination is normal. What is the most appropriate initial investigation?",True,"With simple indigestion symptoms, the first check is for H. pylori using a breath test. Big scans or scopes are not needed unless there are worrying signs.",[],"{""0"": [""Amylase is used to assess acute pancreatitis, not chronic hunger-related epigastric dyspepsia without systemic features.""], ""1"": [""Faecal calprotectin screens for inflammatory bowel disease presenting with diarrhoea, not isolated dyspepsia.""], ""2"": [""Non-invasive Helicobacter pylori testing (e.g., 13C-urea breath test) is first-line in uncomplicated dyspepsia without alarm features.""], ""3"": [""Urgent endoscopy is indicated for alarm features or suspected cancer, which are absent in this young patient.""], ""4"": [""CT abdomen is not indicated in uncomplicated dyspepsia and would not change initial management.""]}","In a young patient with typical dyspepsia and no alarm features, a test-and-treat approach for H. pylori is recommended. The 13C-urea breath test is a sensitive, non-invasive first-line test. Endoscopy is reserved for those with red flags (e.g., weight loss, dysphagia, anaemia) or refractory symptoms. Imaging and other tests do not add value at this stage (NICE dyspepsia/GORD guidance).","[""Serum amylase"", ""Faecal calprotectin"", ""13C-urea breath test for Helicobacter pylori"", ""Urgent upper GI endoscopy"", ""CT abdomen with contrast""]",2,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c33fed7a-3728-4ab1-90b6-09d6ba2e817e,MCQ,A 42-year-old woman has a 6-week history of epigastric pain and nausea. Non-invasive testing is positive for Helicobacter pylori. She is allergic to penicillin (immediate reaction) and has not taken macrolides before. Which eradication regimen is most appropriate?,True,"Because she is allergic to penicillin, we choose a PPI with clarithromycin and metronidazole. This is the standard first choice if she hasn’t had macrolides before.",[],"{""0"": [""This includes amoxicillin (contraindicated in penicillin allergy) and levofloxacin is generally reserved for rescue therapy due to resistance risks.""], ""1"": [""Amoxicillin cannot be used in someone with an immediate penicillin allergy.""], ""2"": [""Amoxicillin is contraindicated because of the immediate penicillin allergy.""], ""3"": [""PPI with clarithromycin and metronidazole for 7 days is the recommended first-line regimen in penicillin allergy if no prior macrolide exposure.""], ""4"": [""Bismuth triple without a PPI is incomplete; bismuth quadruple therapy includes a PPI and is usually second-line.""]}","For H. pylori eradication in patients with immediate penicillin allergy, use a PPI plus clarithromycin and metronidazole for 7 days if there has been no prior macrolide exposure. Amoxicillin-containing regimens are contraindicated. Levofloxacin-based regimens are typically used after first-line failure. Bismuth quadruple therapy is an alternative second-line option, but it includes a PPI (NICE dyspepsia/GORD guidance; BNF).","[""PPI + levofloxacin + amoxicillin for 10 days"", ""PPI + amoxicillin + metronidazole for 7 days"", ""PPI + amoxicillin + clarithromycin for 7 days"", ""PPI + clarithromycin + metronidazole for 7 days"", ""Bismuth + metronidazole + tetracycline without a PPI""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c33fed7a-3728-4ab1-90b6-09d6ba2e817e,MCQ,A 35-year-old man completed triple therapy for Helicobacter pylori 2 weeks ago. He is asymptomatic and asks about confirming eradication. What is the most appropriate timing and preparation for a test of cure?,True,Wait a few weeks after treatment and stop acid tablets before checking if the bug is gone. Testing too early or while on a PPI can give the wrong answer.,[],"{""0"": [""Testing now while on a PPI risks a false negative and is too soon after antibiotics.""], ""1"": [""Routine endoscopy is not needed for test-of-cure and 2 weeks is too early after treatment.""], ""2"": [""One week after antibiotics is too early and only 24 hours off PPI is insufficient washout, risking false negatives.""], ""3"": [""Confirm eradication with a urea breath test at least 4 weeks after antibiotics and after stopping PPI for 2 weeks to avoid false negatives.""], ""4"": [""Serum IgG remains positive after eradication and cannot confirm cure.""]}",Tests of cure should be performed at least 4 weeks after completing antibiotics to allow antigen and urease activity to normalise. PPIs suppress H. pylori and must be stopped for 2 weeks before testing to reduce false negatives. A urea breath test is preferred; a stool antigen test is an acceptable alternative with the same timing. Serology is not suitable for test-of-cure as antibodies persist (NICE dyspepsia/GORD guidance).,"[""Urea breath test now while continuing PPI"", ""Repeat endoscopy within 2 weeks for rapid urease testing"", ""Stool antigen test 1 week after antibiotics and off PPI for 24 hours"", ""Urea breath test at least 4 weeks after antibiotics and after stopping PPI for 2 weeks"", ""Serum Helicobacter pylori IgG 4 weeks after antibiotics""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c33fed7a-3728-4ab1-90b6-09d6ba2e817e,MCQ,A 64-year-old man presents with haematemesis and melaena. He is pale and clammy with a heart rate of 112 bpm and BP 92/58 mmHg. What is the single most appropriate immediate management step?,True,"He is losing blood and his blood pressure is low, so the first job is to put in big drips and give fluids. Fix the bleeding with an endoscopy after he is more stable.",[],"{""0"": [""Pre-endoscopic PPI is not recommended and does not replace urgent resuscitation in haemodynamic instability.""], ""1"": [""Tranexamic acid is not routinely recommended in upper GI bleeding and oral administration is inappropriate in shock.""], ""2"": [""Immediate ABC resuscitation with two large-bore IV cannulae and crystalloid fluids is the priority in haemodynamic instability.""], ""3"": [""CT angiography delays essential resuscitation and endoscopic therapy is the key diagnostic and treatment step.""], ""4"": [""Terlipressin is for suspected variceal bleeding but initial priority is IV access and fluid resuscitation.""]}","He is shocked from an upper GI bleed, so the first step is ABC resuscitation: two large-bore IV lines and rapid crystalloid infusion. Bloods including group and crossmatch should be sent, with consideration of transfusion as indicated, and early senior/bleeding team involvement. Endoscopy should follow once stabilised for diagnosis and haemostasis. NICE CG141 advises against routine pre-endoscopic PPI and supports resuscitation-first, consistent with Resus Council UK principles.","[""Start high-dose IV proton pump inhibitor before endoscopy"", ""Give oral tranexamic acid"", ""Insert two large-bore IV cannulae and start crystalloid fluid resuscitation"", ""Arrange urgent CT angiography"", ""Administer IV terlipressin""]",2,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c33fed7a-3728-4ab1-90b6-09d6ba2e817e,MCQ,"A 55-year-old man develops sudden, severe epigastric pain radiating to the shoulder. He is tachycardic, hypotensive, and has a rigid abdomen with rebound tenderness. An erect chest X-ray shows free air under the diaphragm. What is the most appropriate next step?",True,"There is a hole in the stomach or duodenum letting air leak out. He needs quick fluids, strong IV antibiotics, and urgent surgery.",[],"{""0"": [""Perforated viscus with peritonitis needs urgent inpatient management, not oral antibiotics and discharge.""], ""1"": [""Ultrasound is not useful for free intraperitoneal air and delays definitive care.""], ""2"": [""This is a perforated peptic ulcer requiring prompt resuscitation, broad-spectrum IV antibiotics, and urgent surgical repair.""], ""3"": [""Outpatient endoscopy is inappropriate in an acute perforation with peritonitis.""], ""4"": [""Oral PPI and observation are unsafe in a perforation with sepsis risk and peritoneal signs.""]}","Sudden severe epigastric pain with peritonitis and free air under the diaphragm indicates a perforated peptic ulcer. Management is urgent: resuscitation, broad-spectrum IV antibiotics, and immediate surgical review for operative repair (often omental patch) after initial optimisation. Delays increase the risk of sepsis and mortality. Imaging beyond the erect chest X-ray is unnecessary when perforation is evident.","[""Give oral antibiotics and discharge"", ""Order abdominal ultrasound"", ""Urgent surgical review for laparotomy after resuscitation and IV antibiotics"", ""Arrange outpatient endoscopy within 2 weeks"", ""Start oral PPI and observe""]",2,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c33fed7a-3728-4ab1-90b6-09d6ba2e817e,MCQ,"A 67-year-old man has recurrent non-bilious vomiting of large volumes, early satiety, and weight loss. He has a history of chronic peptic ulcer disease. On examination there is epigastric distension and a succussion splash. Bloods show hypokalaemia and metabolic alkalosis. What is the most appropriate initial management?",True,"His stomach is blocked and full, so first we drain it with a tube and fix his fluids and salts. After he is stable, we sort the blockage.",[],"{""0"": [""TPN is not first-line and is unnecessary before decompression and correction of dehydration and electrolytes.""], ""1"": [""Initial management is NG tube decompression with IV fluid and electrolyte replacement to correct alkalosis and hypokalaemia.""], ""2"": [""Definitive surgery is considered after stabilisation or if endoscopic therapy fails, not as the initial step.""], ""3"": [""Prokinetics are ineffective and unsafe in mechanical gastric outlet obstruction.""], ""4"": [""Endoscopic balloon dilatation may be considered after decompression and correction, not immediately in an uncorrected, distended stomach.""]}","This is gastric outlet obstruction secondary to chronic peptic ulcer disease, evidenced by large-volume vomiting, succussion splash, and hypokalaemic metabolic alkalosis. The priority is NG decompression to relieve distension and ongoing losses, alongside IV fluid and potassium/chloride replacement. Once stabilised, assess for and treat the underlying cause, which may include endoscopic balloon dilatation or surgery if needed. Immediate definitive procedures without stabilisation increase risk.","[""Total parenteral nutrition"", ""Nasogastric tube decompression with IV fluid and electrolyte replacement"", ""Elective antrectomy"", ""Metoclopramide and discharge"", ""Immediate endoscopic balloon dilatation""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
c33fed7a-3728-4ab1-90b6-09d6ba2e817e,MCQ,A 73-year-old woman is admitted with melaena. Endoscopy reveals a bleeding duodenal ulcer with a visible vessel and active oozing. Endoscopic haemostasis is achieved. What is the most appropriate pharmacological management following endoscopic therapy?,True,Strong acid suppression by IV drip helps the ulcer clot stay in place. Tablets or weaker drugs aren’t enough right after a big bleed.,[],"{""0"": [""H2 blockers are inferior to PPIs and are not recommended after high-risk ulcer bleeding.""], ""1"": [""Oral once-daily PPI is insufficient after high-risk stigmata treated endoscopically.""], ""2"": [""Octreotide is used for variceal bleeding, not peptic ulcer bleeding.""], ""3"": [""High-dose IV PPI infusion for 72 hours reduces rebleeding and mortality after endoscopic haemostasis of high-risk ulcers.""], ""4"": [""Tranexamic acid is not routinely recommended in non-variceal upper GI bleeding.""]}","After successful endoscopic control of a high-risk bleeding ulcer (visible vessel with active oozing), high-dose IV PPI for 72 hours is recommended to stabilise the clot and reduce rebleeding. Typical regimens use a bolus followed by continuous infusion. H2 antagonists and low-dose oral PPIs are inadequate in this setting. This approach is supported by NICE CG141 and BSG guidance.","[""Oral H2-receptor antagonist"", ""Oral PPI once daily for 4 weeks"", ""Octreotide infusion"", ""High-dose intravenous PPI infusion for 72 hours"", ""Tranexamic acid infusion for 24 hours""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
